# File extracted and modified from Anstee_newFe2_newCr2.dat (Turbospectrum)  		TM 2014-05-20
# specifically for ionized species:
#     2 lines of BE II
#     2 lines of MG II
#     5 lines of CA II
#     5 lines of SR II
#     5 lines of BA II
# 24188 lines of FE II
# 13165 lines of CR II
# New FE 2 line data 2005-02-07: BArklem P.S., Aspelund-Johansson J. 2005, A&A 435, 373 (astro-ph/0502098)
# New CR 2 line data 2008-02-26: BArklem P.S., private communication 
#pec     Wavel       Elow         Eupp            J      Sigma    Alpha Log(Gamma/N)
26 FE 2  1022.485   8680.454    106481.398    1.5  1.5   164.00   0.260  -7.922
26 FE 2  1022.539   8680.454    106476.203    1.5  0.5   158.00   0.218  -7.931
26 FE 2  1022.567    977.053     98770.141    0.5  1.5   156.00   0.207  -7.934
26 FE 2  1022.697   1872.567     99653.219    4.5  4.5   217.00   0.272  -7.802
26 FE 2  1023.294    667.683     98391.328    2.5  3.5   156.00   0.207  -7.935
26 FE 2  1023.355   8680.454    106398.297    1.5  1.5   158.00   0.224  -7.933
26 FE 2  1023.850    667.683     98338.281    2.5  1.5   168.00   0.317  -7.922
26 FE 2  1024.144    862.613     98505.102    1.5  2.5   156.00   0.200  -7.933
26 FE 2  1024.227   8846.768    106481.398    0.5  1.5   164.00   0.259  -7.921
26 FE 2  1024.281   8846.768    106476.203    0.5  0.5   158.00   0.218  -7.931
26 FE 2  1025.099   8846.768    106398.297    0.5  1.5   158.00   0.224  -7.933
26 FE 2  1025.343    667.683     98196.000    2.5  1.5   156.00   0.205  -7.935
26 FE 2  1025.725    862.613     98354.656    1.5  2.5   282.00   0.314  -7.696
26 FE 2  1025.897    862.613     98338.281    1.5  1.5   168.00   0.315  -7.922
26 FE 2  1026.144   7955.299    105407.539    3.5  4.5   161.00   0.217  -7.922
26 FE 2  1026.273   8680.454    106120.391    1.5  0.5   161.00   0.235  -7.925
26 FE 2  1027.103    977.053     98338.281    0.5  1.5   168.00   0.315  -7.922
26 FE 2  1027.397    862.613     98196.000    1.5  1.5   156.00   0.205  -7.935
26 FE 2  1028.028   8846.768    106120.391    0.5  0.5   161.00   0.234  -7.925
26 FE 2  1028.562   2430.097     99653.219    3.5  4.5   217.00   0.272  -7.804
26 FE 2  1028.606    977.053     98196.000    0.5  1.5   156.00   0.205  -7.935
26 FE 2  1033.869   1872.567     98596.648    4.5  4.5   193.00   0.199  -7.841
26 FE 2  1034.519   1872.567     98535.852    4.5  3.5   193.00   0.199  -7.841
26 FE 2  1036.068   1872.567     98391.328    4.5  3.5   192.00   0.218  -7.847
26 FE 2  1036.275  15844.650    112344.109    4.5  5.5   319.00   0.436  -7.665
26 FE 2  1036.607   2430.097     98898.711    3.5  3.5   265.00   0.221  -7.707
26 FE 2  1037.278   1872.567     98278.773    4.5  5.5   261.00   0.225  -7.714
26 FE 2  1037.808      0.000     96356.961    4.5  3.5   154.00   0.231  -7.945
26 FE 2  1039.313      0.000     96217.422    4.5  3.5   157.00   0.204  -7.932
26 FE 2  1039.863   2430.097     98596.648    3.5  4.5   192.00   0.191  -7.841
26 FE 2  1040.440   8391.938    104505.102    2.5  1.5   159.00   0.200  -7.924
26 FE 2  1040.520   2430.097     98535.852    3.5  3.5   192.00   0.193  -7.842
26 FE 2  1040.853   2430.097     98505.102    3.5  2.5   189.00   0.232  -7.855
26 FE 2  1041.008   2837.950     98898.711    2.5  3.5   265.00   0.212  -7.706
26 FE 2  1042.403   2837.950     98770.141    2.5  1.5   192.00   0.196  -7.843
26 FE 2  1042.486   2430.097     98354.656    3.5  2.5   262.00   0.341  -7.734
26 FE 2  1042.810    384.790     96279.492    3.5  2.5   154.00   0.228  -7.944
26 FE 2  1042.859   3117.461     99007.703    1.5  0.5   190.00   0.217  -7.850
26 FE 2  1043.486    384.790     96217.422    3.5  3.5   157.00   0.205  -7.932
26 FE 2  1043.573   8680.454    104505.102    1.5  1.5   159.00   0.201  -7.924
26 FE 2  1044.955   2837.950     98535.852    2.5  3.5   192.00   0.193  -7.841
26 FE 2  1045.291   2837.950     98505.102    2.5  2.5   187.00   0.220  -7.858
26 FE 2  1045.387   8846.768    104505.102    0.5  1.5   159.00   0.201  -7.924
26 FE 2  1045.896    667.683     96279.492    2.5  2.5   154.00   0.228  -7.944
26 FE 2  1045.906    384.790     95995.688    3.5  2.5   156.00   0.196  -7.931
26 FE 2  1046.575    667.683     96217.422    2.5  3.5   157.00   0.206  -7.932
26 FE 2  1046.937   2837.950     98354.656    2.5  2.5   263.00   0.338  -7.731
26 FE 2  1047.117   2837.950     98338.281    2.5  1.5   210.00   0.252  -7.813
26 FE 2  1048.033    862.613     96279.492    1.5  2.5   154.00   0.227  -7.944
26 FE 2  1048.354   3117.461     98505.102    1.5  2.5   187.00   0.221  -7.858
26 FE 2  1048.679   2837.950     98196.000    2.5  1.5   190.00   0.210  -7.848
26 FE 2  1049.010    667.683     95995.688    2.5  2.5   156.00   0.197  -7.931
26 FE 2  1050.010   3117.461     98354.656    1.5  2.5   264.00   0.340  -7.731
26 FE 2  1050.107   7955.299    103183.703    3.5  3.5   156.00   0.226  -7.938
26 FE 2  1050.526    667.683     95858.047    2.5  1.5   156.00   0.213  -7.934
26 FE 2  1050.898  13474.411    108631.094    2.5  3.5   297.00   0.370  -7.684
26 FE 2  1051.159    862.613     95995.688    1.5  2.5   157.00   0.197  -7.931
26 FE 2  1051.750      0.000     95079.641    4.5  3.5   252.00   0.243  -7.734
26 FE 2  1051.762   3117.461     98196.000    1.5  1.5   191.00   0.213  -7.847
26 FE 2  1052.682    862.613     95858.047    1.5  1.5   157.00   0.213  -7.934
26 FE 2  1053.273   8391.938    103334.102    2.5  2.5   158.00   0.222  -7.931
26 FE 2  1053.684    862.613     95767.703    1.5  0.5   156.00   0.205  -7.933
26 FE 2  1053.952    977.053     95858.047    0.5  1.5   157.00   0.212  -7.934
26 FE 2  1054.944   8391.938    103183.703    2.5  3.5   156.00   0.226  -7.938
