 Nave, G., Johansson, S., Learner, R.C.M., Thorne, A.P., Brault, J.W. 1994.
  ApJSupp 94, 221-459.
 Schoenfeld, W.G., Chang, E.S., Geller, M., Johansson, S., Nave, G.,
  Sauval, A.J., and Grevesse, N. 1995. A&A, 301, 593-601.
   4.0  60754.71 ?    d6(1D)4s4p(1P) 3F   1Dsp1P 3F    not in Nave
   3.0     53773.590             d6(3D)4s4p(3P)4p 5F      3Dsp3P 5F  typo 
       in Sugar and Corliss 53733.583

   6.0  @  58700.536             d7(4D)4f (4+)[5+]        4f (4+[5+
   5.0  @  58700.830             d7(4D)4f (4+)[5+]        4f (4+[5+
   6.0  @  58702.677             d7(4D)4f (4+)[6+]        4f (4+[6+
   4.0  @  58704.909             d7(4D)4f (4+)[4+]        4f (4+[4+
   7.0  @  58706.064             d7(4D)4f (4+)[6+]        4f (4+[6+
   5.0  @  58707.379             d7(4D)4f (4+)[4+]        4f (4+[4+
   3.0     58710.043             3d6 4s(4D)4d g5G         s4D)4d g5G
   7.0     58710.807             3d7(4F)5d 5H             (4F)5d 5H
   4.0  @  58711.243             d7(4D)4f (4+)[3+]        4f (4+[3+
   3.0  @  58714.644             d7(4D)4f (4+)[3+]        4f (4+[3+
   8.0  @  58718.494             d7(4D)4f (4+)[7+]        4f (4+[7+
   3.0  @  58719.036             d7(4D)4f (4+)[2+]        4f (4+[2+
   7.0  @  58722.560             d7(4D)4f (4+)[7+]        4f (4+[7+
   2.0  @  58723.285             d7(4D)4f (4+)[2+]        4f (4+[2+
   3.0  @  58757.624             d6(5D)4s(4D)5p 5F        s6D)5p 5F
   1.0     58759.575             3d6 4s(6D)7s 7D          s(6D)7s 7D
   3.0     58762.452             3d6 4s(6D)7s 5D          s(6D)7s 5D
   7.0  @  58792.251             d6(3H)4s4p(1P) 3I        3Hsp1P 3I
   5.0     58812.011             3d7(4F)5d 3G             (4F)5d 3G
   2.0     58824.841     0.343   3d6 4s(4D)4d g5G         s4D)4d g5G
   3.0     58831.226             58831even                58831even
   2.0  @  58906.112             d6(5D)4s(4D)5p 5F        s4D)5p 5F
   4.0     58906.432             3d7(4F)5d 5G             (4F)5d 5G
   2.0     58921.959             3d6 4s(4D)4d 5S          s4D)4d 5S
   6.0  @  58946.728             d6(3H)4s4p(1P) 3I        3Hsp1P 3I
   2.0  @  58961.992             d6(5D)4s(4D)5p 3F        s4D)5p 3F 
   4.0     58965.271             3d6 4s(4D)4d 3G          s4D)4d 3G
   1.0     58965.748             3d6 4s(4D)4d 3D          s4D)4d 3D
   1.0  @  58977.498             d6(5D)4s(4D)5p 5F        s4D)5p 5F
   2.0     58979.819             3d6 4s(4D)4d 3D          s4D)4d 3D
   2.0     59035.758             3d6 4s(6D)7s 5D          s(6D)7s 5D
   1.0     59077.080             59077even                59077even
   5.0  @  59085.823             d6(3H)4s4p(1P) 3I        3Hsp1P 3I
   3.0  @  59089.624             d6(5D)4s(4D)5p 3F        s6D)5p 3F
   2.0  @  59105.292             d6(5D)4s(4D)5p 5P        s4D)5p 5P
   1.0     59113.335             3d6 4s(6D)7s 5D          s(6D)7s 5D
   6.0     59124.07              3d6 4s(6D)6d (4+)[5+]    s6d (4+[5+
   5.0     59126.75              3d6 4s(6D)6d (4+)[4+]    s6d (4+[4+
   4.0     59133.61              3d6 4s(6D)6d (4+)[4+]    s6d (4+[4+
   6.0     59146.37              3d6 4s(6D)6d (4+)[6+]    s6d (4+[6+
   1.0     59154.658             3d6 4s(4D)4d 3S          s4D)4d 3S
   7.0     59179.13              3d6 4s(6D)6d (4+)[6+]    s6d (4+[6+
   5.0     59182.72              3d6 4s(6D)6d (4+)[5+]    s6d (4+[5+
   4.0     59204.229             3d7(4F)5d 3G             (4F)5d 3G
   3.0     59217.20              3d6 4s(6D)6d (4+)[2+]    s6d (4+[2+
   4.0     59235.48              3d6 4s(6D)6d (4+)[3+]    s6d (4+[3+
   3.0     59251.39              3d6 4s(6D)6d (4+)[3+]    s6d (4+[3+
   4.0  @  59262.295             d7(4D)4f (3+)[4+]        4f (3+[4+
   6.0  @  59263.919             d7(4D)4f (3+)[5+]        4f (3+[5+
   5.0  @  59264.880             d7(4D)4f (3+)[4+]        4f (3+[4+
   5.0  @  59265.021             d7(4D)4f (3+)[5+]        4f (3+[5+
   3.0  @  59265.473             d7(4D)4f (3+)[3+]        4f (3+[3+
   4.0  @  59265.740             d7(4D)4f (3+)[3+]        4f (3+[3+
   2.0  @  59270.154             d7(4D)4f (3+)[2+]        4f (3+[2+
   3.0  @  59271.314             d7(4D)4f (3+)[2+]        4f (3+[2+
   7.0  @  59271.886             d7(4D)4f (3+)[6+]        4f (3+[6+    
   6.0  @  59273.131             d7(4D)4f (3+)[6+]        4f (3+[6+
   6.0  @  59274.558             d6(5D)4s(6D)5f(4+)[5+]   s5f (4+[5+
   6.0  @  59275.88              d6(5D)4s(6D)5f(4+)[6+]   s5f (4+[6+
   2.0  @  59276.235             d7(4D)4f (3+)[1+]        4f (3+[1+
   7.0  @  59277.454             d6(5D)4s(6D)5f(4+)[6+]   s5f (4+[6+   
   7.0  @  59290.37              d6(5D)4s(6D)5f(4+)[7+]   s5f (4+[7+
   8.0  @  59290.421             d6(5D)4s(6D)5f(4+)[7+]   s5f 4+[7+
   4.0     59301.90              3d6 4s(4D)4d 3F          s4D)4d 3F
   6.0     59329.642             3d6 4s(6D)5g (4+)[6+]    s5g (4+[6+
   7.0     59329.645             3d6 4s(6D)5g (4+)[6+]    s5g (4+[6+
   5.0     59329.891             3d6 4s(6D)5g (4+)[5+]    s5g (4+[5+
   6.0     59329.892             3d6 4s(6D)5g (4+)[5+]    s5g (4+[5+
   8.0     59331.269             3d6 4s(6D)5g (4+)[7+]    s5g (4+[7+
   7.0     59331.270             3d6 4s(6D)5g (4+)[7+]    s5g (4+[7+
   5.0     59331.286             3d6 4s(6D)5g (4+)[4+]    s5g (4+[4+
   4.0     59331.287             3d6 4s(6D)5g (4+)[4+]    s5g (4+[4+
   4.0     59333.255             3d6 4s(6D)5g (4+)[3+]    s5g (4+[3+
   3.0     59333.257             3d6 4s(6D)5g (4+)[3+]    s5g (4+[3+
   3.0     59335.316             3d6 4s(6D)5g (4+)[2+]    s5g (4+[2+
   2.0     59335.317             3d6 4s(6D)5g (4+)[2+]    s5g (4+[2+
   8.0     59335.72              3d6 4s(6D)5g (4+)[8+]    s5g (4+[8+
   9.0     59335.73              3d6 4s(6D)5g (4+)[8+]    s5g (4+[8+
   1.0     59337.078             3d6 4s(6D)5g (4+)[1+]    s5g (4+[1+
   2.0     59337.081             3d6 4s(6D)5g (4+)[1+]    s5g (4+[1+
   1.0     59338.255             3d6 4s(6D)5g (4+)[0+]    s5g (4+[0+
   0.0     59338.27              3d6 4s(6D)5g (4+)[0+]    s5g (4+[0+
   1.0  @  59343.803             d6(5D)4s(4D)5p 3P        s4D)5p 3P
   1.0  @  59360.194             d6(5D)4s(4D)5p 5P        s4D)5p 5P
   3.0     59390.68              59390even                59390even
   5.0     59463.51              3d6 4s(6D)6d (3+)[4+]    s6d (3+[4+
   4.0     59475.63              3d6 4s(6D)6d (3+)[3+]    s6d (3+[3+
   1.0  @  59500.624             d6(3P)4s4p(1P) 3S        3Psp1P 3S
   2.0     59514.13              3d6 4s(6D)6d (4+)[2+]    s6d (3+[2+
   3.0     59520.30              3d6 4s(6D)6d (3+)[3+]    s6d (3+[3+
   3.0     59522.710             3d6 4s(4D)4d 3F          s4D)4d 3F 
   5.0     59523.88              3d6 4p2 7F               4p2 7F
   4.0     59532.84              3d6 4s(6D)6d (3+)[4+]    s6d (3+[4+
   3.0     59538.59              3d6 4s(6D)6d (3+)[2+]    s6d (3+[2+
   6.0     59541.12              3d6 4s(6D)6d (3+)[5+]    s6d (3+[5+
   5.0     59556.32              3d6 4s(6D)6d (3+)[5+]    s6d (3+[5+
   2.0     59569.37              3d6 4s(6D)6d (3+)[1+]    s6d (3+[1+
   1.0     59590.85              3d6 4s(6D)6d (3+)[1+]    s6d (3+[1+
   5.0  @  59663.96              d6(5D)4s(6D)5f(3+)[5+]   s5f (3+[5+
   4.0     59664.70              3d6 4p2 7F               4p2 7F
   7.0  @  59669.0               d6(5D)4s(6D)5f(3+)[6+]   s5f (3+[6+
   6.0  @  59670.08              d6(5D)4s(6D)5f(3+)[6+]   s5f (3+[6+
   4.0  @  59671.463             d7(4D)4f (2+)[3+]        4f (2+[3+
   5.0  @  59671.596             d7(4D)4f (2+)[4+]        4f (2+[4+
   3.0  @  59671.958             d7(4D)4f (2+)[3+]        4f (2+[3+
   4.0  @  59673.109             d7(4D)4f (2+)[4+]        4f (2+[4+
   3.0  @  59679.231             d7(4D)4f (2+)[2+]        4f (2+[2+
   2.0  @  59680.302             d7(4D)4f (2+)[2+]        4f (2+[2+
   5.0  @  59682.169             d7(4D)4f (2+)[5+]        4f (2+[5+
   2.0  @  59687.414             d7(4D)4f (2+)[1+]        4f (2+[1+
   5.0     59716.792             3d6 4s(6D)5g (3+)[5+]    s5g (3+[5+
   6.0     59716.793             3d6 4s(6D)5g (3+)[5+]    s5g (3+[5+
   5.0     59716.936             3d6 4s(6D)5g (3+)[4+]    s5g (3+[4+
   4.0     59716.944             3d6 4s(6D)5g (3+)[4+]    s5g (3+[4+
   6.0     59717.079             3d6 4s(6D)5g (3+)[6+]    s5g (3+[6+
   7.0     59717.084             3d6 4s(6D)5g (3+)[6+]    s5g (3+[6+
   3.0     59717.317             3d6 4s(6D)5g (3+)[3+]    s5g (3+[3+
   4.0     59717.325             3d6 4s(6D)5g (3+)[3+]    s5g (3+[3+
   2.0     59717.759             3d6 4s(6D)5g (3+)[2+]    s5g (3+[2+
   3.0     59717.764             3d6 4s(6D)5g (3+)[2+]    s5g (3+[2+
   7.0     59717.94              3d6 4s(6D)5g (3+)[7+]    s5g (3+[7+
   8.0     59717.941             3d6 4s(6D)5g (3+)[7+]    s5g (3+[7+
   1.0     59718.13              3d6 4s(6D)5g (3+)[1+]    s5g (3+[1+
   2.0     59718.13              3d6 4s(6D)5g (3+)[1+]    s5g (3+[1+
   0.0     59718.60              3d6 4s(6D)5g (3+)[0+]    s5g (3+[0+
   1.0     59718.60              3d6 4s(6D)5g (3+)[0+]    s5g (3+[0+
   5.0     59718.72              3d6 4s(6D)6d (2+)[4+]    s6d (2+[4+
   4.0     59725.90              3d6 4s(6D)6d (2+)[4+]    s6d (2+[4+
   1.0     59729.17              3d6 4s(6D)6d (2+)[0+]    s6d (2+[0+
   1.0     59766.92              3d6 4s(6D)6d (2+)[1+]    s6d (2+[1+
   2.0     59780.48              3d6 4s(6D)6d (2+)[1+]    s6d (2+[1+
   2.0     59815.554             3d6 4s(4D)4d 3F          s4D)4d 3F
   3.0     59820.66              3d6 4s(6D)6d (2+)[2+]    s6d (2+[2+
   2.0     59843.56              3d6 4s(6D)6d (2+)[2+]    s6d (2+[2+
   4.0     59878.64              3d6 4s(6D)6d (2+)[3+]    s6d (2+[3+
   3.0     59886.70              3d6 4s(6D)6d (2+)[3+]    s6d (2+[3+
   4.0  @  59947.019             d7(4D)4f (1+)[3+]        4f (1+[3+
   3.0  @  59947.320             d7(4D)4f (1+)[3+]        4f (1+[3+
   2.0  @  59947.762             d7(4D)4f (1+)[2+]        4f (1+[2+
   3.0  @  59952.529             d7(4D)4f (1+)[2+]        4f (1+[2+
   5.0  @  59960.478             d7(4D)4f (1+)[4+]        4f (1+[4+
   4.0  @  59960.952             d7(4D)4f (1+)[4+]        4f (1+[4+
   1.0     59968.52              3d6 4s(6D)6d (1+)[0+]    s6d (1+[0+
   1.0     59998.12              3d6 4s(6D)5g (2+)[1+]    s5g (2+[1+
   2.0     59998.124             3d6 4s(6D)5g (2+)[1+]    s5g (2+[1+
   6.0     59999.206             3d6 4s(6D)5g (2+)[6+]    s5g (2+[6+
   7.0     59999.211             3d6 4s(6D)5g (2+)[6+]    s5g (2+[6+
   2.0     59999.390             3d6 4s(6D)5g (2+)[2+]    s5g (2+[2+
   3.0     59999.394             3d6 4s(6D)5g (2+)[2+]    s5g (2+[2+
   1.0     59999.79              3d6 4s(6D)6d (1+)[1+]    s6d (1+[1+
   3.0     60000.74              3d6 4s(6D)5g (2+)[3+]    s5g (2+[3+
   4.0     60000.74              3d6 4s(6D)5g (2+)[3+]    s5g (2+[3+
   5.0     60001.337             3d6 4s(6D)5g (2+)[5+]    s5g (2+[5+
   6.0     60001.343             3d6 4s(6D)5g (2+)[5+]    s5g (2+[5+
   4.0     60001.559             3d6 4s(6D)5g (2+)[4+]    s5g (2+[4+
   5.0     60001.575             3d6 4s(6D)5g (2+)[4+]    s5g (2+[4+
   2.0     60035.04              3d6 4s(6D)6d (1+)[1+]    s6d (1+[1+
   3.0     60075.92              3d6 4s(6D)6d (1+)[2+]    s6d (1+[2+
   2.0     60085.50              3d6 4s(6D)6d (1+)[2+]    s6d (1+[2+
   4.0  @  60095.595             d6(a3F)4s4p(1P) 3F       3Fsp1P 3F
   3.0     60097.02              3d6 4s(6D)6d (1+)[3+]    s6d (1+[3+
   2.0     60128.60              3d6 4s(6D)6d (0+)[1+]    s6d (0+[1+
   3.0  @  60172.460             d6(a3F)4s4p(1P) 3F       3Fsp1P 3F
   1.0     60178.25              3d6 4s(6D)6d (0+)[1+]    s6d (0+[1+
   2.0     60192.14              3d6 4s(6D)5g (1+)[2+]    s5g (1+[2+
   3.0     60192.14              3d6 4s(6D)5g (1+)[2+]    s5g (1+[2+
   5.0     60193.666             3d6 4s(6D)5g (1+)[5+]    s5g (1+[5+
   6.0     60193.670             3d6 4s(6D)5g (1+)[5+]    s5g (1+[5+
   4.0     60196.429             3d6 4s(6D)5g (1+)[3+]    s5g (1+[3+
   3.0     60196.43              3d6 4s(6D)5g (1+)[3+]    s5g (1+[3+
   4.0     60197.937             3d6 4s(6D)5g (1+)[4+]    s5g (1+[4+
   5.0     60197.940             3d6 4s(6D)5g (1+)[4+]    s5g (1+[4+
   1.0     60215.239             3d6 4s(4D)4d 3P          s4D)4d 3P
   5.0  @  60254.166             d6(a3F)4s4p(1P) r3G      3Fsp1P r3G
   5.0     60309.69              3d6 4s(6D)5g (0+)[4+]    s5g (0+[4+
   4.0     60309.70              3d6 4s(6D)5g (0+)[4+]    s5g (0+[4+
   4.0     60309.711             3d6 4s(6D)5g (0+)[3+]    s5g (0+[3+
   3.0     60309.717             3d6 4s(6D)5g (0+)[3+]    s5g (0+[3+
   6.0  @  60365.633     1.163   d6(3H)4s4p(1P) t3H       3Hsp1P t3H
   4.0  @  60466.160             d6(a3F)4s4p(1P) 3G       3Fsp1P 3G
   2.0     60533.109             3d6 4p2 7F               4p2 7F
   5.0  @  60549.112     1.040   d6(3H)4s4p(1P) t3H       3Hsp1P t3H
   3.0  @  60563.610             d6(a3F)4s4p(1P) 3G       3Fsp1P 3G
   6.0     60677.730             3d6 4s(6D)6g (4+)[6+]    s6g (4+[6+
   7.0     60677.730             3d6 4s(6D)6g (4+)[6+]    s6g (4+[6+
   5.0     60677.871             3d6 4s(6D)6g (4+)[5+]    s6g (4+[5+
   6.0     60677.871             3d6 4s(6D)6g (4+)[5+]    s6g (4+[5+
   4.0     60678.685             3d6 4s(6D)6g (4+)[4+]    s6g (4+[4+
   5.0     60678.685             3d6 4s(6D)6g (4+)[4+]    s6g (4+[4+
   7.0     60678.697             3d6 4s(6D)6g (4+)[7+]    s6g (4+[7+
   8.0     60678.697             3d6 4s(6D)6g (4+)[7+]    s6g (4+[7+
   3.0     60679.85              3d6 4s(6D)6g (4+)[3+]    s6g (4+[3+
   4.0     60679.85              3d6 4s(6D)6g (4+)[3+]    s6g (4+[3+
   2.0     60681.05              3d6 4s(6D)6g (4+)[2+]    s6g (4+[2+
   3.0     60681.05              3d6 4s(6D)6g (4+)[2+]    s6g (4+[2+
   8.0     60681.304             3d6 4s(6D)6g (4+)[8+]    s6g (4+[8+
   9.0     60681.304             3d6 4s(6D)6g (4+)[8+]    s6g (4+[8+
   1.0     60682.08              3d6 4s(6D)6g (4+)[1+]    s6g (4+[1+
   0.0     60682.76              3d6 4s(6D)6g (4+)[0+]    s6g (4+[0+
   1.0     60682.76              3d6 4s(6D)6g (4+)[0+]    s6g (4+[0+
   6.0  @  60685.391             d6(5D)4s(6D)6h(4+)[6+]   s6h (4+[6+
   7.0  @  60685.391             d6(5D)4s(6D)6h(4+)[6+]   s6h (4+[6+
   7.0  @  60685.437             d6(5D)4s(6D)6h(4+)[7+]   s6h (4+[7+
   8.0  @  60685.437             d6(5D)4s(6D)6h(4+)[7+]   s6h (4+[7+
   5.0  @  60685.680             d6(5D)4s(6D)6h(4+)[5+]   s6h (4+[5+
   6.0  @  60685.680             d6(5D)4s(6D)6h(4+)[5+]   s6h (4+[5+
   8.0  @  60685.990             d6(5D)4s(6D)6h(4+)[8+]   s6h (4+[8+
   9.0  @  60685.990             d6(5D)4s(6D)6h(4+)[8+]   s6h (4+[8+
   4.0  @  60686.14              d6(5D)4s(6D)6h(4+)[4+]   s6h (4+[4+
   5.0  @  60686.14              d6(5D)4s(6D)6h(4+)[4+]   s6h (4+[4+
   3.0  @  60686.71              d6(5D)4s(6D)6h(4+)[3+]   s6h (4+[3+
   4.0  @  60686.71              d6(5D)4s(6D)6h(4+)[3+]   s6h (4+[3+
   9.0  @  60687.247             d6(5D)4s(6D)6h(4+)[9+]   s6h (4+[9+
  10.0  @  60687.247             d6(5D)4s(6D)6h(4+)[9+]   s6h (4+[9+
   2.0  @  60687.25              d6(5D)4s(6D)6h(4+)[2+]   s6h (4+[2+
   3.0  @  60687.25              d6(5D)4s(6D)6h(4+)[2+]   s6h (4+[2+
   1.0  @  60687.70              d6(5D)4s(6D)6h(4+)[1+]   s6h (4+[1+
   2.0  @  60687.70              d6(5D)4s(6D)6h(4+)[1+]   s6h (4+[1+
   0.0  @  60687.99              d6(5D)4s(6D)6h(4+)[0+]   s6h (4+[0+
   1.0  @  60687.99              d6(5D)4s(6D)6h(4+)[0+]   s6h (4+[0+
   4.0  @  60757.592     0.805   d6(3H)4s4p(1P) t3H       3Hsp1P t3H
   3.0  @  60806.666             d6(a3F)4s4p(1P) 3D       3Fsp1P 3D
   4.0     61063.98              3d6 4s(6D)6g (3+)[4+]    s6g (3+[4+
   5.0     61063.98              3d6 4s(6D)6g (3+)[5+]    s6g (3+[5+
   5.0     61063.98              3d6 4s(6D)6g (3+)[4+]    s6g (3+[4+
   6.0     61063.98              3d6 4s(6D)6g (3+)[5+]    s6g (3+[5+
   6.0     61064.072             3d6 4s(6D)6g (3+)[6+]    s6g (3+[6+
   7.0     61064.072             3d6 4s(6D)6g (3+)[6+]    s6g (3+[6+
   3.0     61064.20              3d6 4s(6D)6g (3+)[3+]    s6g (3+[3+
   4.0     61064.20              3d6 4s(6D)6g (3+)[3+]    s6g (3+[3+
   2.0     61064.40              3d6 4s(6D)6g (3+)[2+]    s6g (3+[2+
   3.0     61064.40              3d6 4s(6D)6g (3+)[2+]    s6g (3+[2+
   7.0     61064.570             3d6 4s(6D)6g (3+)[7+]    s6g (3+[7+
   8.0     61064.570             3d6 4s(6D)6g (3+)[7+]    s6g (3+[7+
   1.0     61064.58              3d6 4s(6D)6g (3+)[1+]    s6g (3+[1+
   2.0     61064.58              3d6 4s(6D)6g (3+)[1+]    s6g (3+[1+
   0.0     61064.83              3d6 4s(6D)6g (3+)[0+]    s6g (3+[0+
   1.0     61064.83              3d6 4s(6D)6g (3+)[0+]    s6g (3+[0+
   6.0  @  61070.888             d6(5D)4s(6D)6h(3+)[6+]   s6h (3+[6+
   7.0  @  61070.888             d6(5D)4s(6D)6h(3+)[6+]   s6h (3+[6+
   5.0  @  61070.902             d6(5D)4s(6D)6h(3+)[5+]   s6h (3+[5+
   6.0  @  61070.902             d6(5D)4s(6D)6h(3+)[5+]   s6h (3+[5+
   7.0  @  61070.980             d6(5D)4s(6D)6h(3+)[7+]   s6h (3+[7+
   8.0  @  61070.980             d6(5D)4s(6D)6h(3+)[7+]   s6h (3+[7+
   4.0  @  61071.002             d6(5D)4s(6D)6h(3+)[4+]   s6h (3+[4+
   5.0  @  61071.002             d6(5D)4s(6D)6h(3+)[4+]   s6h (3+[4+
   3.0  @  61071.120             d6(5D)4s(6D)6h(3+)[3+]   s6h (3+[3+
   4.0  @  61071.120             d6(5D)4s(6D)6h(3+)[3+]   s6h (3+[3+
   8.0  @  61071.217             d6(5D)4s(6D)6h(3+)[8+]   s6h (3+[8+
   9.0  @  61071.217             d6(5D)4s(6D)6h(3+)[8+]   s6h (3+[8+
   2.0  @  61071.23              d6(5D)4s(6D)6h(3+)[2+]   s6h (3+[2+
   3.0  @  61071.23              d6(5D)4s(6D)6h(3+)[2+]   s6h (3+[2+
   1.0  @  61071.40              d6(5D)4s(6D)6h(3+)[1+]   s6h (3+[1+
   2.0  @  61071.40              d6(5D)4s(6D)6h(3+)[1+]   s6h (3+[1+
   1.0     61345.94              3d6 4s(6D)6g (2+)[1+]    s6g (2+[1+
   2.0     61345.94              3d6 4s(6D)6g (2+)[1+]    s6g (2+[1+
   6.0     61346.49              3d6 4s(6D)6g (2+)[6+]    s6g (2+[6+
   7.0     61346.49              3d6 4s(6D)6g (2+)[6+]    s6g (2+[6+
   2.0     61346.57              3d6 4s(6D)6g (2+)[2+]    s6g (2+[2+
   3.0     61346.57              3d6 4s(6D)6g (2+)[2+]    s6g (2+[2+
   3.0     61347.36              3d6 4s(6D)6g (2+)[3+]    s6g (2+[3+
   4.0     61347.36              3d6 4s(6D)6g (2+)[3+]    s6g (2+[3+
   5.0     61347.77              3d6 4s(6D)6g (2+)[5+]    s6g (2+[5+
   6.0     61347.77              3d6 4s(6D)6g (2+)[5+]    s6g (2+[5+
   4.0     61347.95              3d6 4s(6D)6g (2+)[4+]    s6g (2+[4+
   5.0     61347.95              3d6 4s(6D)6g (2+)[4+]    s6g (2+[4+
   2.0  @  61353.325             d6(5D)4s(6D)6h(2+)[2+]   s6h (2+[2+
   3.0  @  61353.325             d6(5D)4s(6D)6h(2+)[2+]   s6h (2+[2+
   7.0  @  61353.590             d6(5D)4s(6D)6h(2+)[7+]   s6h (2+[7+
   8.0  @  61353.590             d6(5D)4s(6D)6h(2+)[8+]   s6h (2+[7+
   3.0  @  61353.762             d6(5D)4s(6D)6h(2+)[3+]   s6h (2+[3+
   4.0  @  61353.762             d6(5D)4s(6D)6h(2+)[3+]   s6h (2+[3+
   4.0  @  61354.140             d6(5D)4s(6D)6h(2+)[4+]   s6h (2+[4+
   5.0  @  61354.140             d6(5D)4s(6D)6h(2+)[4+]   s6h (2+[4+
   6.0  @  61354.226             d6(5D)4s(6D)6h(2+)[6+]   s6h (2+[6+
   7.0  @  61354.226             d6(5D)4s(6D)6h(2+)[6+]   s6h (2+[6+
   5.0  @  61354.352             d6(5D)4s(6D)6h(2+)[5+]   s6h (2+[5+
   6.0  @  61354.352             d6(5D)4s(6D)6h(2+)[5+]   s6h (2+[5+
   2.0     61540.23              3d6 4s(6D)6g (1+)[2+]    s6g (1+[2+
   3.0     61540.23              3d6 4s(6D)6g (1+)[2+]    s6g (1+[2+
   5.0     61541.17              3d6 4s(6D)6g (1+)[5+]    s6g (1+[5+
   6.0     61541.17              3d6 4s(6D)6g (1+)[5+]    s6g (1+[5+
   3.0     61542.68              3d6 4s(6D)6g (1+)[3+]    s6g (1+[3+
   4.0     61542.68              3d6 4s(6D)6g (1+)[3+]    s6g (1+[3+
   4.0     61543.69              3d6 4s(6D)6g (1+)[4+]    s6g (1+[4+
   5.0     61543.69              3d6 4s(6D)6g (1+)[4+]    s6g (1+[4+
   3.0  @  61548.011             d6(5D)4s(6D)6h(1+)[3+]   s6h (1+[3+
   4.0  @  61548.011             d6(5D)4s(6D)6h(1+)[3+]   s6h (1+[3+
   6.0  @  61548.383             d6(5D)4s(6D)6h(1+)[6+]   s6h (1+[6+
   7.0  @  61548.383             d6(5D)4s(6D)6h(1+)[6+]   s6h (1+[6+
   4.0  @  61549.320             d6(5D)4s(6D)6h(1+)[4+]   s6h (1+[4+
   5.0  @  61549.320             d6(5D)4s(6D)6h(1+)[4+]   s6h (1+[4+
   5.0  @  61549.667             d6(5D)4s(6D)6h(1+)[5+]   s6h (1+[5+
   6.0  @  61549.667             d6(5D)4s(6D)6h(1+)[5+]   s6h (1+[5+
   4.0     61656.519             3d6 4s(6D)6g (0+)[4+]    s6g (0+[4+
   5.0     61656.519             3d6 4s(6D)6g (0+)[4+]    s6g (0+[4+
   3.0     61656.526             3d6 4s(6D)6g (0+)[3+]    s6g (0+[3+
   4.0     61656.528             3d6 4s(6D)6g (0+)[3+]    s6g (0+[3+
   5.0  @  61663.310             d6(5D)4s(6D)6h(0+)[5+]   s6h (0+[5+
   6.0  @  61663.310             d6(5D)4s(6D)6h(0+)[5+]   s6h (0+[5+
   4.0  @  61663.330             d6(5D)4s(6D)6h(0+)[4+]   s6h (0+[4+
   5.0  @  61663.330             d6(5D)4s(6D)6h(0+)[4+]   s6h (0+[4+
   4.0     61724.825             61724even                61724even
   6.0     62079.318             62079even                62079even
   5.0     62192.731             3d6 4p2 7D               4p2 7D
   4.0     62377.66              3d6 4p2 7D               4p2 7D
   6.0  @  63035.752             d6(3G)4s4p(1P) 3H        3Gsp1P 3H
