 #lambda[Å]  A_ki[s⁻¹]   loggf Acc    Ei[cm⁻¹]  Ek[cm⁻¹]    cfg_i term_i  cfg_k           term_k gi gk rtype     ref1           ref2
  2369.304       None    None  None  29066.96    71260.55   3s.3p2  4P    3s.3p.(3P*).3d    4D*   4  6  None     None           L4737
  2370.225       None    None  None  29066.96    71244.17   3s.3p2  4P    3s.3p.(3P*).3d    4D*   4  4  None     None           L4737
  2370.726       None    None  None  29066.96    71235.25   3s.3p2  4P    3s.3p.(3P*).3d    4D*   4  2  None     None           L4737
  2372.070   5.76e+06  -2.012  C         0.000   42144.411  3s2.3p  2P*   3s2.6s            2S    2  2  None       u36,LS       L4737
  2373.124   9.07e+07  -0.337  B       112.061   42237.783  3s2.3p  2P*   3s2.4d            2D    4  6  None       u36,LS       L3514
  2373.349   1.51e+07  -1.291  C+      112.061   42233.742  3s2.3p  2P*   3s2.4d            2D    4  4  None       u36,LS       L3514
  2373.571       None    None  None  29142.78    71260.55   3s.3p2  4P    3s.3p.(3P*).3d    4D*   6  6  None     None           L4737
  2374.496       None    None  None  29142.78    71244.17   3s.3p2  4P    3s.3p.(3P*).3d    4D*   6  4  None     None           L4737
  2378.368   1.14e+07  -1.713  C+      112.061   42144.411  3s2.3p  2P*   3s2.6s            2S    4  2  None       u36,LS       L3514
  2423.05        None    None  None  38933.968   80191.9    3s2.nd  y2D   3s.3p.(3P*).5d    2D*   6  6  None     None           L3514
  2424.77        None    None  None  38929.413   80158.0    3s2.nd  y2D   3s.3p.(3P*).5d    2D*   4  4  None     None           L3514
  2425.05        None    None  None  38933.968   80158.0    3s2.nd  y2D   3s.3p.(3P*).5d    2D*   6  4  None     None           L3514
  2459.83        None    None  None  32436.796   73077.8    3s2.3d  2D    3s.3p.(3P*).3d    2F*   6  8  None     None           L3514
  2465.74        None    None  None  32435.453   72978.9    3s2.3d  2D    3s.3p.(3P*).3d    2F*   4  6  None     None           L3514
  2513.305       None    None  None  38933.968   78710.26   3s2.nd  y2D   3s.3p.(3P*).4d    2F*   6  8  None     None           L4737
  2519.222       None    None  None  38929.413   78612.23   3s2.nd  y2D   3s.3p.(3P*).4d    2F*   4  6  None     None           L4737
  2519.514       None    None  None  38933.968   78612.23   3s2.nd  y2D   3s.3p.(3P*).4d    2F*   6  6  None     None           L4737
  2567.984   1.92e+07  -1.119  B         0.000   38929.413  3s2.3p  2P*   3s2.nd            y2D   2  4  None        T5653       L3514
  2575.094   3.60e+07  -0.668  C+      112.061   38933.968  3s2.3p  2P*   3s2.nd            y2D   4  6  None u36,T5653,LS       L3514
  2575.393   5.99e+06  -1.623  C+      112.061   38929.413  3s2.3p  2P*   3s2.nd            y2D   4  4  None      T5653LS       L3514
  2633.95        None    None  None  42237.783   80191.9    3s2.4d  2D    3s.3p.(3P*).5d    2D*   6  6  None     None           L3514
  2636.03        None    None  None  42233.742   80158.0    3s2.4d  2D    3s.3p.(3P*).5d    2D*   4  4  None     None           L3514
  2636.32        None    None  None  42237.783   80158.0    3s2.4d  2D    3s.3p.(3P*).5d    2D*   6  4  None     None           L3514
  2647.49        None    None  None  32949.807   70709.4    3s2.4p  2P*   3s.3p.(3P*).4p    2P    2  2  None     None           L3514
  2648.61        None    None  None  32965.639   70709.4    3s2.4p  2P*   3s.3p.(3P*).4p    2P    4  2  None     None           L3514
  2652.484   1.42e+07  -1.523  B         0.000   37689.407  3s2.3p  2P*   3s2.5s            2S    2  2  None        T7365       L3514
  2657.406       None    None  None  38933.968   76553.47   3s2.nd  y2D   3s.3p.(3P*).4d    2D*   6  6  None     None           L4737
  2659.33        None    None  None  38929.413   76521.7    3s2.nd  y2D   3s.3p.(3P*).4d    2D*   4  4  None     None           L3514
  2660.393   2.84e+07  -1.219  B       112.061   37689.407  3s2.3p  2P*   3s2.5s            2S    4  2  None        T7365       L3514
  2740.980       None    None  None  42237.783   78710.26   3s2.4d  2D    3s.3p.(3P*).4d    2F*   6  8  None     None           L4737
  2748.065       None    None  None  42233.742   78612.23   3s2.4d  2D    3s.3p.(3P*).4d    2F*   4  6  None     None           L4737
  2775.19        None    None  None  44168.847   80191.9    3s2.5d  2D    3s.3p.(3P*).5d    2D*   6  6  None     None           L3514
  2777.63        None    None  None  44166.398   80158.0    3s2.5d  2D    3s.3p.(3P*).5d    2D*   4  4  None     None           L3514
  2837.856       None    None  None  32435.453   67662.959  3s2.3d  2D    3s.3p.(3P*).3d    2D*   4  6  None     None           L4737
