# lambda[Å]  A_ki[s⁻¹] loggf   Acc   Ei[cm⁻¹]    Ek[cm⁻¹]   cfg_i                term_i  cfg_k                 term_k  gi gk 
  2457.5966  4.81e+07  -0.319  B     6928.268   47606.114   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*  11  11 
  2458.5686  1.07e+06  -2.059  C     6928.268   47590.048   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*  11  9  
  2462.1808  1.10e+07  -1.301  C+     415.933   41018.051   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   7  5  
  2462.6471  5.85e+07  -0.320  C+       0.000   40594.432   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   9  9  
  2463.7303  1.64e+07  -1.127  B     7728.060   48304.643   3d7.(4F).4s            a5F   3d7.(4P).4p            x3P*   7  5  
  2465.1491  4.35e+07  -0.447  B     7376.764   47929.997   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*   9  9  
  2468.8797  2.40e+07  -0.618  B+    6928.268   47420.228   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*  11  11 
  2470.9653  2.36e+06  -1.624  B+    7376.764   47834.550   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3G*   9  11 
  2472.341   1.07e+07  -1.054  B+    7376.764   47812.118   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3G*   9  9  
  2472.341   7.21e+06  -1.066  B     6928.268   47363.376   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*  11  13 
  2472.8711  2.10e+07  -1.238  C      704.007   41130.599   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   5  3  
  2472.8947  1.30e+08  -0.079  B      415.933   40842.154   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   7  7  
  2473.1566  2.75e+06  -1.644  B+       0.000   40421.938   3d6.4s2                a5D   3d5.(6S).4s2.4p        y7P*   9  9  
  2474.8142  6.13e+07  -0.404  B     7728.060   48122.928   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*   7  7  
  2476.6565  3.05e+07  -1.075  B     7985.785   48350.606   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*   5  3  
  2476.8654  2.93e+06  -2.092  C+    8154.714   48516.138   3d7.(4F).4s            a5F   3d7.(4P).4p            x3P*   3  3  
  2479.4802  2.10e+07  -1.014  B     7985.785   48304.643   3d7.(4F).4s            a5F   3d7.(4P).4p            x3P*   5  5  
  2479.6278  7.06e+05  -2.341  C     7376.764   47693.239   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*   9  7  
  2479.7762  1.74e+08  -0.096  B      704.007   41018.051   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   5  5  
  2483.2707  4.80e+08   0.689  B        0.000   40257.314   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   9  11 
  2483.5332  2.09e+07  -1.015  C     7985.785   48238.847   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*   5  5  
  2484.1875  2.26e+08  -0.203  C+     888.132   41130.599   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   3  3  
  2485.9901  2.94e+06  -1.611  B     7376.764   47590.048   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*   9  9  
  2486.3725  3.08e+06  -1.699  B+       0.000   40207.091   3d6.4s2                a5D   3d5.(6S).4s2.4p        y7P*   9  7  
  2486.6917  1.47e+07  -0.911  B     7728.060   47929.997   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*   7  9  
  2487.0658  6.40e+07  -0.749  C+    8154.714   48350.606   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*   3  3  
  2487.3697  2.74e+06  -1.896  C+     704.007   40894.990   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  z5S*   5  5  
  2488.1423  4.20e+08   0.545  B      415.933   40594.432   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   7  9  
  2489.7523  2.31e+08  -0.191  C+     978.074   41130.599   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   1  3  
  2489.9131  8.72e+06  -1.392  B     8154.714   48304.643   3d7.(4F).4s            a5F   3d7.(4P).4p            x3P*   3  5  
  2490.6442  3.44e+08   0.351  B      704.007   40842.154   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   5  7  
  2491.1548  2.91e+08   0.132  B      888.132   41018.051   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   3  5  
  2492.6305  5.35e+05  -2.457  D+    7728.060   47834.221   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3G*   7  7  
  2494.0008  8.89e+06  -1.382  C     8154.714   48238.847   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*   3  5  
  2494.2513  1.10e+06  -1.947  B     6928.268   47008.371   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   z3H*  11  11 
  2495.872   1.43e+06  -1.760  C     6928.268   46982.320   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   z3H*  11  13 
  2496.5337  2.15e+07  -0.656  B     7376.764   47420.228   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*   9  11 
  2498.8182  1.22e+05  -3.243  C+     888.132   40894.990   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  z5S*   3  5  
  2498.8737  5.90e+04  -3.303  B      415.933   40421.938   3d6.4s2                a5D   3d5.(6S).4s2.4p        y7P*   7  9  
  2501.1318  6.75e+07  -0.353  C+       0.000   39969.853   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   9  7  
  2501.4235  1.56e+05  -2.990  C     7728.060   47693.239   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*   7  7  
  2501.6939  3.69e+06  -1.506  C+    6928.268   46889.142   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3F*  11  9  
  2505.0077  2.56e+07  -0.577  C+   20641.110   60549.116   3d6.4s2                b3F2  3d6.(3H).4s.4p.(1P*)   t3H*   9  11 
  2506.5722  2.04e+07  -0.762  C+   20874.482   60757.596   3d6.4s2                b3F2  3d6.(3H).4s.4p.(1P*)   t3H*   7  9  
  2507.9001  1.93e+07  -0.786  B+    7728.060   47590.048   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*   7  9  
  2508.7531  1.71e+06  -1.947  C+    7985.785   47834.221   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3G*   5  7  
  2510.8348  1.29e+08  -0.215  B      415.933   40231.336   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   7  5  
  2512.2753  2.19e+06  -1.729  C+    6928.268   46720.842   3d7.(4F).4s            a5F   3d7.(4P).4p            u5D*  11  9  
  2512.3647  2.00e+06  -1.878  B+     415.933   40207.091   3d6.4s2                a5D   3d5.(6S).4s2.4p        y7P*   7  7  
  2515.8536  1.22e+06  -2.237  C    12560.934   52296.920   3d7.(4F).4s            a3F   3d7.(2P).4p            u3D*   7  5  
  2516.2504  3.73e+05  -2.497  C     7376.764   47106.484   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   z3H*   9  9  
  2516.5707  1.71e+06  -1.835  C     7728.060   47452.717   3d7.(4F).4s            a5F   3d7.(2G).4p            z1G*   7  9  
  2517.6609  1.58e+07  -0.978  B     7985.785   47693.239   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*   5  7  
  2518.1015  1.93e+08  -0.259  B      704.007   40404.518   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   5  3  
