#  lambda[Å]  A_ki[s⁻¹] loggf   Acc     Ei[cm⁻¹]      Ek[cm⁻¹]   cfg_i     |           term_i  cfg_k                 term_k  gi  gk rtype           ref1         ref2
   1099.13212 7.3e+07   -1.28   D+       862.6118    91843.485   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*    4  4   None          T6892c83    L18349c140 
   1099.3207  1.2e+07   -1.9    D       2430.1369    93395.407   3d7                    a4F    3d6.(3F1).4p           u4F*    8  6   None          T6892c83    L18349c140 
   1099.64307  None      None   None   20805.7632   111744.362   3d7                    a2H    3d6.(3F2).5p            2G*   10  8   None             None     L18349c140 
   1099.64402 1.5e+07   -2.0    D        977.0498    91915.570   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    2  4   None          T6892c83    L18349c140 
   1099.94367  None      None   None   21430.3564   112344.103   3d6.(3H).4s            a4H    3d5.(4F).4s.4p.(3P*)    4G*   12  12  None             None     L18349c140 
   1100.01966 7.4e+07   -1.09   D+       667.6829    91575.149   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*    6  6   None          T6892c83    L18349c140 
   1100.43040 7.e+07    -1.6    D        977.0498    91850.584   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    2  2   None          T6892c83    L18349c140 
   1100.51638 6.4e+07   -1.33   D+       977.0498    91843.485   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*    2  4   None          T6892c83    L18349c140 
   1101.52601 4.5e+07   -1.18   D+       384.7872    91167.936   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*    8  8   None          T6892c83    L18349c140 
   1102.09816  None      None   None   21430.3564   112166.376   3d6.(3H).4s            a4H    3d5.(2H).4s.4p.(3P*)    4I*   12  12  None             None     L18349c140 
   1102.16993  None      None   None    1872.5998    92602.711   3d7                    a4F    3d6.(3F1).4p           u2G*   10  8   None             None     L18349c140 
   1102.38345 2.3e+07   -1.6    D        862.6118    91575.149   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*    4  6   None          T6892c83    L18349c140 
   1102.53769  None      None   None   22637.1950   113337.042   3d6.(3F2).4s           b4F    3d6.(5D<3>).5f          2[4]* 10  8   None             None     L18349c140 
   1102.53897 1.3e+07   -1.7    D       2430.1369    93129.879   3d7                    a4F    3d6.(3F1).4p            4D*    8  8   None          T6892c83    L18349c140 
   1103.74669  None      None   None   13904.8604   104505.359   3d7                    a4P    3d5.(2D3).4s.4p.(3P*)   4F*    2  4   None             None     L18349c140 
   1103.93844  None      None   None   21581.6151   112166.376   3d6.(3H).4s            a4H    3d5.(2H).4s.4p.(3P*)    4I*   10  12  None             None     L18349c140 
   1103.98803 1.9e+07   -1.6    D       7955.3186    98536.011   3d6.(5D).4s            a4D    3d5.(4D).4s.4p.(3P*)    4F*    8  8   None          T6892c83    L18349c140 
   1104.24640  None      None   None    1872.5998    92432.098   3d7                    a4F    3d5.(4D).4s.4p.(3P*)    6F*   10  12  None             None     L18349c140 
   1104.2717  1.5e+07   -1.8    D       2837.9807    93395.407   3d7                    a4F    3d6.(3F1).4p           u4F*    6  6   None          T6892c83    L18349c140 
   1104.30897 6.e+06    -1.9    D       1872.5998    92426.967   3d7                    a4F    3d5.(4G).4s.4p.(3P*)   v4F*   10  10  None          T6892c83    L18349c140 
   1104.31944  None      None   None   23317.6351   113871.144   3d5.4s2                a6S    3d6.(5D<1>).5f          2[4]*  6  8   None             None     L18349c140 
   1104.89136  None      None   None    8391.9554    98898.591   3d6.(5D).4s            a4D    3d6.(1G1).4p            2F*    6  8   None             None     L18349c140 
   1104.96929 7.e+06    -2.0    D        667.6829    91167.936   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*    6  8   None          T6892c83    L18349c140 
   1105.34894 1.5e+07   -1.8    D       2430.1369    92899.306   3d7                    a4F    3d6.(3F1).4p            4D*    8  6   None          T6892c83    L18349c140 
   1105.75433 5.5e+07   -1.09   D+      7955.3186    98391.320   3d6.(5D).4s            a4D    3d5.(4D).4s.4p.(3P*)    4D*    8  8   None          T6892c83    L18349c140 
   1105.97143  None      None   None   18360.6399   108778.889   3d7                    a2P    3d5.(2F1).4s.4p.(3P*)   4F*    4  4   None             None     L18349c140 
   1106.20115  None      None   None   21251.5833   111651.055   3d6.(3H).4s            a4H    3d5.(4G).4s.(5G).4p     4H*   14  14  None             None     L18349c140 
   1106.52255 5.0e+07   -1.26   D+     13673.2045   104046.419   3d7                    a4P    3d6.(5D<0>).4f          2[3]*  4  6   None          T6892c83    L18349c140 
   1107.06808 5.e+07    -1.0    E      20340.2461   110668.928   3d7                    a2H    3d6.(3H).5p             2H*   12  12  None          T6892c83    L18349c140 
   1107.35598  None      None   None   21581.6151   111886.812   3d6.(3H).4s            a4H    3d6.(3F2).5p            4G*   10  12  None             None     L18349c140 
   1107.43087 1.3e+07   -1.6    D       1872.5998    92171.690   3d7                    a4F    3d6.(3F1).4p           u2G*   10  10  None          T6892c83    L18349c140 
   1108.19087 3.2e+07   -1.32   D+     13474.4474   103711.610   3d7                    a4P    3d6.(5D<2>).4f          2[4]*  6  8   None          T6892c83    L18349c140 
   1108.39310  None      None   None   21430.3564   111651.055   3d6.(3H).4s            a4H    3d5.(4G).4s.(5G).4p     4H*   12  14  None             None     L18349c140 
   1108.51146 1.9e+07   -1.9    D       3117.4877    93328.553   3d7                    a4F    3d6.(3F1).4p           u4F*    4  4   None          T6892c83    L18349c140 
