#Linelist K 1 between 0 and 1.26E6 A (VALD)  -llc- TM (2014-4-11)
 21026.875    2  3p6.5s  2S  33738.172    2  3p6.11p  2P*  1.172E-04    7865.6260
 21535.004    6  3p6.3d  2D  34149.516    4  3p6.13p  2P*  9.372E-05    7925.5498
 21535.004    4  3p6.3d  2D  34149.516    4  3p6.13p  2P*  1.541E-05    7927.0010
 21535.004    4  3p6.3d  2D  34149.516    2  3p6.13p  2P*  7.726E-05    7927.3018
 21535.004    6  3p6.3d  2D  34101.125    6  3p6.11f  2F*  3.103E-04    7955.3628
 21535.004    6  3p6.3d  2D  34101.125    8  3p6.11f  2F*  6.192E-03    7955.3628
 21535.004    4  3p6.3d  2D  34101.125    6  3p6.11f  2F*  6.426E-03    7956.8242
 21535.004    6  3p6.3d  2D  33972.074    4  3p6.12p  2P*  1.324E-04    8037.4990
 21535.004    4  3p6.3d  2D  33972.074    4  3p6.12p  2P*  2.177E-05    8038.9912
 21535.004    4  3p6.3d  2D  33972.074    2  3p6.12p  2P*  1.091E-04    8039.3789
 21026.875    2  3p6.5s  2S  33415.551    4  3p6.10p  2P*  3.793E-04    8072.1680
 21026.875    2  3p6.5s  2S  33407.488    2  3p6.10p  2P*  1.901E-04    8072.9238
 21535.004    6  3p6.3d  2D  33907.547    6  3p6.10f  2F*  4.284E-04    8078.1030
 21535.004    6  3p6.3d  2D  33907.547    8  3p6.10f  2F*  8.548E-03    8078.1030
 21535.004    4  3p6.3d  2D  33907.547    6  3p6.10f  2F*  8.870E-03    8079.6099
 21535.004    6  3p6.3d  2D  33738.172    4  3p6.11p  2P*  1.870E-04    8192.6152
 21535.004    4  3p6.3d  2D  33738.172    4  3p6.11p  2P*  3.076E-05    8194.1650
 21535.004    4  3p6.3d  2D  33738.172    2  3p6.11p  2P*  1.541E-04    8194.7285
 21535.004    6  3p6.3d  2D  33649.449    6   3p6.9f  2F*  6.484E-04    8250.1641
 21535.004    6  3p6.3d  2D  33649.449    8   3p6.9f  2F*  1.294E-02    8250.1641
 21535.004    4  3p6.3d  2D  33649.449    6   3p6.9f  2F*  1.343E-02    8251.7354
 21026.875    2  3p6.5s  2S  32939.684    4   3p6.9p  2P*  6.745E-04    8390.2021
 21026.875    2  3p6.5s  2S  32939.684    2   3p6.9p  2P*  3.380E-04    8391.4209
 21535.004    6  3p6.3d  2D  33415.551    4  3p6.10p  2P*  2.830E-04    8417.5273
 21535.004    4  3p6.3d  2D  33415.551    4  3p6.10p  2P*  4.655E-05    8419.1631
 21535.004    4  3p6.3d  2D  33407.488    2  3p6.10p  2P*  2.333E-04    8419.9854
 21535.004    6  3p6.3d  2D  33294.566    6   3p6.8f  2F*  1.004E-03    8503.4365
 21535.004    6  3p6.3d  2D  33294.566    8   3p6.8f  2F*  2.004E-02    8503.4365
 21535.004    4  3p6.3d  2D  33294.566    6   3p6.8f  2F*  2.079E-02    8505.1074
 21535.004    6  3p6.3d  2D  32939.684    4   3p6.9p  2P*  4.590E-04    8763.9404
 21535.004    4  3p6.3d  2D  32939.684    4   3p6.9p  2P*  7.550E-05    8765.7129
 21535.004    4  3p6.3d  2D  32939.684    2   3p6.9p  2P*  3.784E-04    8767.0430
 21535.004    6  3p6.3d  2D  32762.240    6   3p6.7f  2F*  1.705E-03    8902.1797
 21535.004    6  3p6.3d  2D  32762.240    8   3p6.7f  2F*  3.403E-02    8902.1797
 21535.004    4  3p6.3d  2D  32762.240    6   3p6.7f  2F*  3.531E-02    8904.0098
 21026.875    2  3p6.5s  2S  32229.916    4   3p6.8p  2P*  1.409E-03    8923.2852
 21026.875    2  3p6.5s  2S  32229.916    2   3p6.8p  2P*  7.063E-04    8925.4121
 21535.004    6  3p6.3d  2D  32229.916    4   3p6.8p  2P*  8.353E-04    9347.2227
 21535.004    4  3p6.3d  2D  32229.916    4   3p6.8p  2P*  1.374E-04    9349.2402
 21535.004    4  3p6.3d  2D  32229.916    2   3p6.8p  2P*  6.886E-04    9351.5752
 21535.004    6  3p6.3d  2D  31955.686    6   3p6.6f  2F*  3.250E-03    9595.6885
 21535.004    6  3p6.3d  2D  31955.686    8   3p6.6f  2F*  6.484E-02    9595.6885
 21535.004    4  3p6.3d  2D  31955.686    6   3p6.6f  2F*  6.729E-02    9597.8145
 21026.875    2  3p6.5s  2S  31076.543    4   3p6.7p  2P*  3.972E-03    9949.6514
 21026.875    2  3p6.5s  2S  31068.477    2   3p6.7p  2P*  1.991E-03    9954.1094
 21535.004    6  3p6.3d  2D  31076.543    4   3p6.7p  2P*  1.914E-03   10479.6162
 21535.004    4  3p6.3d  2D  31076.543    4   3p6.7p  2P*  3.147E-04   10482.1523
 21535.004    4  3p6.3d  2D  31068.477    2   3p6.7p  2P*  1.577E-03   10487.0996
 24704.762    2  3p6.5p  2P* 34068.859    2  3p6.13s  2S   6.591E-04   10668.4814
 24704.762    2  3p6.5p  2P* 34060.793    4  3p6.11d  2D   4.064E-04   10685.8369
 24720.895    4  3p6.5p  2P* 34068.859    2  3p6.13s  2S   6.576E-04   10689.8779
 24720.895    4  3p6.5p  2P* 34060.793    4  3p6.11d  2D   4.055E-05   10707.3037
 24720.895    4  3p6.5p  2P* 34060.793    6  3p6.11d  2D   3.698E-04   10707.3730
 24704.762    2  3p6.5p  2P* 33875.285    2  3p6.12s  2S   9.527E-04   10902.0459
 24720.895    4  3p6.5p  2P* 33875.285    2  3p6.12s  2S   9.505E-04   10924.3916
 24704.762    2  3p6.5p  2P* 33851.090    4  3p6.10d  2D   4.775E-04   10925.7197
 24720.895    4  3p6.5p  2P* 33851.090    4  3p6.10d  2D   4.764E-05   10948.1631
 24720.895    4  3p6.5p  2P* 33851.090    6  3p6.10d  2D   4.345E-04   10948.2109
 21535.004    6  3p6.3d  2D  30608.742    6   3p6.5f  2F*  8.163E-03   11019.8477
 21535.004    6  3p6.3d  2D  30608.742    8   3p6.5f  2F*  1.629E-01   11019.8477
 21535.004    4  3p6.3d  2D  30608.742    6   3p6.5f  2F*  1.690E-01   11022.6533
 24704.762    2  3p6.5p  2P* 33601.059    2  3p6.11s  2S   1.442E-03   11236.4668
 24720.895    4  3p6.5p  2P* 33601.059    2  3p6.11s  2S   1.439E-03   11260.2061
 24704.762    2  3p6.5p  2P* 33568.797    4   3p6.9d  2D   5.610E-04   11269.9463
 24720.895    4  3p6.5p  2P* 33568.797    4   3p6.9d  2D   5.597E-05   11293.8262
 24720.895    4  3p6.5p  2P* 33568.797    6   3p6.9d  2D   5.104E-04   11293.8896
 12985.526    2  3p6.4p  2P* 21535.004    4   3p6.3d  2D   8.891E-01   11690.2197
 24704.762    2  3p6.5p  2P* 33213.914    2  3p6.10s  2S   2.339E-03   11743.7559
 13041.985    4  3p6.4p  2P* 21535.004    4   3p6.3d  2D   8.870E-02   11769.6387
 24720.895    4  3p6.5p  2P* 33213.914    2  3p6.10s  2S   2.333E-03   11769.6895
 13041.985    4  3p6.4p  2P* 21535.004    6   3p6.3d  2D   8.090E-01   11772.8379
 24704.762    2  3p6.5p  2P* 33181.648    4   3p6.8d  2D   6.011E-04   11793.6094
 24720.895    4  3p6.5p  2P* 33181.648    4   3p6.8d  2D   5.997E-05   11819.7627
 24720.895    4  3p6.5p  2P* 33181.648    6   3p6.8d  2D   5.469E-04   11819.9170
 12985.526    2  3p6.4p  2P* 21026.875    2   3p6.5s  2S   1.820E-01   12432.2734
 13041.985    4  3p6.4p  2P* 21026.875    2   3p6.5s  2S   1.815E-01   12522.1338
 21026.875    2  3p6.5s  2S  29011.762    4   3p6.6p  2P*  2.084E-02   12526.0811
 21026.875    2  3p6.5s  2S  28995.633    2   3p6.6p  2P*  1.045E-02   12539.3408
 24704.762    2  3p6.5p  2P* 32649.322    2   3p6.9s  2S   4.064E-03   12579.9727
 24720.895    4  3p6.5p  2P* 32649.322    2   3p6.9s  2S   4.055E-03   12609.7363
 24704.762    2  3p6.5p  2P* 32600.930    4   3p6.7d  2D   4.560E-04   12659.4961
 24720.895    4  3p6.5p  2P* 32600.930    4   3p6.7d  2D   4.549E-05   12689.6357
 24720.895    4  3p6.5p  2P* 32600.930    6   3p6.7d  2D   4.149E-04   12689.8457
 21535.004    6  3p6.3d  2D  29011.762    4   3p6.6p  2P*  6.635E-03   13377.7939
 21535.004    4  3p6.3d  2D  29011.762    4   3p6.6p  2P*  1.091E-03   13381.9268
 21535.004    4  3p6.3d  2D  28995.633    2   3p6.6p  2P*  5.469E-03   13397.0615
 27398.654    6  3p6.4d  2D  34681.844    4  3p6.20p  2P*  1.028E-02   13723.5303
 27398.654    4  3p6.4d  2D  34681.844    4  3p6.20p  2P*  1.690E-03   13725.5459
 27398.654    4  3p6.4d  2D  34681.844    2  3p6.20p  2P*  8.471E-03   13725.5459
 27398.654    6  3p6.4d  2D  34641.516    4  3p6.19p  2P*  8.163E-03   13797.5098
 27398.654    4  3p6.4d  2D  34641.516    4  3p6.19p  2P*  1.374E-03   13799.5479
 27398.654    4  3p6.4d  2D  34641.516    2  3p6.19p  2P*  6.886E-03   13799.5479
 27447.049    2  3p6.6s  2S  34681.844    4  3p6.20p  2P*  6.591E-03   13825.2822
 27447.049    2  3p6.6s  2S  34681.844    2  3p6.20p  2P*  3.303E-03   13825.2822
 27398.654    6  3p6.4d  2D  34593.121    4  3p6.18p  2P*  6.790E-03   13886.6494
 27398.654    4  3p6.4d  2D  34593.121    4  3p6.18p  2P*  1.143E-03   13888.7129
 27398.654    4  3p6.4d  2D  34593.121    2  3p6.18p  2P*  5.727E-03   13888.7129
 27447.049    2  3p6.6s  2S  34641.516    4  3p6.19p  2P*  5.236E-03   13900.3672
 27447.049    2  3p6.6s  2S  34641.516    2  3p6.19p  2P*  2.624E-03   13900.3672
 27447.049    2  3p6.6s  2S  34593.121    4  3p6.18p  2P*  4.355E-03   13990.8438
 27447.049    2  3p6.6s  2S  34593.121    2  3p6.18p  2P*  2.183E-03   13990.8438
 27398.654    6  3p6.4d  2D  34536.660    4  3p6.17p  2P*  5.914E-03   13995.1816
 27398.654    4  3p6.4d  2D  34536.660    4  3p6.17p  2P*  9.953E-04   13997.2793
 27398.654    4  3p6.4d  2D  34536.660    2  3p6.17p  2P*  4.988E-03   13997.6904
 27447.049    2  3p6.6s  2S  34536.660    4  3p6.17p  2P*  3.540E-03   14101.0176
 27447.049    2  3p6.6s  2S  34536.660    2  3p6.17p  2P*  1.774E-03   14101.4355
 27398.654    6  3p6.4d  2D  34472.137    4  3p6.16p  2P*  5.033E-03   14129.7070
 27398.654    4  3p6.4d  2D  34472.137    4  3p6.16p  2P*  8.471E-04   14131.8438
 27398.654    4  3p6.4d  2D  34472.137    2  3p6.16p  2P*  4.246E-03   14132.3438
 24704.762    2  3p6.5p  2P* 31762.113    2   3p6.8s  2S   8.689E-03   14152.4404
 24720.895    4  3p6.5p  2P* 31762.113    2   3p6.8s  2S   8.668E-03   14190.1191
 27447.049    2  3p6.6s  2S  34472.137    4  3p6.16p  2P*  3.083E-03   14237.5957
 27447.049    2  3p6.6s  2S  34472.137    2  3p6.16p  2P*  1.545E-03   14238.1025
 24704.762    2  3p6.5p  2P* 31697.590    4   3p6.6d  2D   1.476E-05   14292.4922
 27398.654    6  3p6.4d  2D  34391.480    4  3p6.15p  2P*  4.486E-03   14299.4121
 27398.654    4  3p6.4d  2D  34391.480    4  3p6.15p  2P*  7.378E-04   14301.6006
 27398.654    4  3p6.4d  2D  34391.480    2  3p6.15p  2P*  3.698E-03   14302.2148
 24720.895    4  3p6.5p  2P* 31697.590    4   3p6.6d  2D   1.472E-06   14330.9219
 24720.895    4  3p6.5p  2P* 31697.590    6   3p6.6d  2D   1.343E-05   14331.4561
 27447.049    2  3p6.6s  2S  34391.480    4  3p6.15p  2P*  2.748E-03   14409.9180
 27447.049    2  3p6.6s  2S  34391.480    2  3p6.15p  2P*  1.377E-03   14410.5410
 27398.654    6  3p6.4d  2D  34286.629    4  3p6.14p  2P*  4.186E-03   14518.0957
 27398.654    4  3p6.4d  2D  34286.629    4  3p6.14p  2P*  7.046E-04   14520.3516
 27398.654    4  3p6.4d  2D  34286.629    2  3p6.14p  2P*  3.531E-03   14521.1543
 27447.049    2  3p6.6s  2S  34286.629    4  3p6.14p  2P*  2.685E-03   14632.0215
 27447.049    2  3p6.6s  2S  34286.629    2  3p6.14p  2P*  1.346E-03   14632.8350
 27398.654    6  3p6.4d  2D  34149.516    4  3p6.13p  2P*  4.590E-04   14807.3604
 27398.654    4  3p6.4d  2D  34149.516    4  3p6.13p  2P*  7.550E-05   14809.7070
 27398.654    4  3p6.4d  2D  34149.516    2  3p6.13p  2P*  3.784E-04   14810.7598
 27398.654    6  3p6.4d  2D  34101.125    6  3p6.11f  2F*  4.919E-04   14911.7617
 27398.654    6  3p6.4d  2D  34101.125    8  3p6.11f  2F*  1.004E-02   14911.7617
 27398.654    4  3p6.4d  2D  34101.125    6  3p6.11f  2F*  1.042E-02   14914.1416
 27447.049    2  3p6.6s  2S  34149.516    4  3p6.13p  2P*  2.877E-04   14925.8877
 27447.049    2  3p6.6s  2S  34149.516    2  3p6.13p  2P*  1.442E-04   14926.9580
 21535.004    6  3p6.3d  2D  28124.553    6   3p6.4f  2F*  3.646E-02   15163.0674
 21535.004    6  3p6.3d  2D  28124.553    8   3p6.4f  2F*  7.275E-01   15163.0674
 21535.004    4  3p6.3d  2D  28124.553    6   3p6.4f  2F*  7.550E-01   15168.3760
 27398.654    6  3p6.4d  2D  33972.074    4  3p6.12p  2P*  6.484E-04   15202.9736
